theater_id,name,alternate_names,address,borough,latitude,longitude,image_url,image_path,opening_year,closing_year,reopening_year,status,screen_count,source,source_url,source_date,date_source,date_source_url,date_source_date,date_research_status,confidence,notes,geocode_status,geocode_match_type,geocoded_address,geocoded_latitude,geocoded_longitude,current_place_name,current_place_category,current_place_type,closure_audit_result,closure_audit_confidence,closure_audit_source,closure_audit_date,closure_audit_note
21234,Sunset Theater,,"316 W. 125th Street, New York, NY 10027",Manhattan,40.8104597,-73.9519035,https://photos.cinematreasures.org/production/photos/196923/1483602851/large.png?1483602851,theater_images/21234.png,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/21234,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"316 W 125TH ST, NEW YORK, NY, 10027",40.81041888,-73.95191421,West 125th Street & Frederick Douglass Boulevard,highway,bus_stop,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
1907,Sunshine Cinema,"Sunshine Theatre, Chopin Theatre","143 E. Houston Street, New York, NY 10002",Manhattan,40.7231316,-73.9899553,https://photos.cinematreasures.org/production/photos/12/1305912727/large.jpg?1305912727,theater_images/1907.jpg,1916,2018,2001,Closed,5,Cinema Treasures,https://cinematreasures.org/theaters/1907,9/15/26,,,,,low,Opening year is approximate (1916). Most recent stated closing year retained.,,,,,,,,,,,,,
13547,Superior Theatre,"Hitchcock's Third Avenue Theatre, Jacob's Third Avenue Theatre, Keaney's Third Avenue Theatre","443 3rd Avenue, New York, NY 10002",Manhattan,40.7435025,-73.9794033,https://photos.cinematreasures.org/production/photos/215291/1501632289/large.jpg?1501632289,theater_images/13547.jpg,1875,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/13547,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Non_Exact,"443 3RD AVE, NEW YORK, NY, 10016",40.74357742,-73.9796039,Cafe Mania,shop,cannabis,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
47755,Superior Theatre,,"403 E. 81st Street, New York, NY 10028",Manhattan,40.7735673,-73.9514674,https://photos.cinematreasures.org/production/photos/142954/1447171012/large.jpg?1447171012,theater_images/47755.jpg,1926,1930,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/47755,9/15/26,,,,,low,Opening year is an upper bound ('prior to/before 1926').,,,,,,,,,,,,,
7305,Supreme Theater,,"530 Livonia Avenue, Brooklyn, NY 11207",Brooklyn,40.6641921,-73.897716,https://photos.cinematreasures.org/production/photos/198430/1484617868/large.png?1484617868,theater_images/7305.png,1918,1956,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7305,9/15/26,,,,,high,,,,,,,,,,,,,,
3915,Surf Theater,,"3117 Surf Avenue, Brooklyn, NY",Brooklyn,40.573098,-73.997882,https://photos.cinematreasures.org/production/photos/268343/1554073282/large.jpg?1554073282,theater_images/3915.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3915,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Parse_Failure,,,,,3121,building,yes,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
3888,Surfside Twins,"Jerry Lewis Cinema, Surfside Cinema","103-22 Rockaway Beach Boulevard, Rockaway Park, NY 11693",Queens,40.5822785,-73.8288015,https://photos.cinematreasures.org/production/photos/241014/1524682074/large.jpg?1524682074,theater_images/3888.jpg,1971,1996,1981,Closed,2,Cinema Treasures,https://cinematreasures.org/theaters/3888,9/15/26,,,,,high,,,,,,,,,,,,,,
7995,Surrey Theatre,,"66 E. Mount Eden Avenue, Bronx, NY 10452",Bronx,40.843481,-73.913677,https://photos.cinematreasures.org/production/photos/48224/1341282388/large.jpg?1341282388,theater_images/7995.jpg,1935,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7995,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Non_Exact,"66 MOUNT EDEN AVE, BRONX, NY, 10452",40.84381824,-73.91361341,50,place,house,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
3967,Sutter Theatre,"Stratford Theatre, Tony's Movie House","1 Sutter Avenue, Brooklyn, NY 11212",Brooklyn,40.6654086,-73.9231267,https://photos.cinematreasures.org/production/photos/264770/1549151564/large.jpg?1549151564,theater_images/3967.jpg,1927,1977,1974,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3967,9/15/26,,,,,high,,,,,,,,,,,,,,
308,Sutton Theater,Sutton 1 & 2,"205 E. 57th Street, New York, NY 10022",Manhattan,40.7600464,-73.9670082,https://photos.cinematreasures.org/production/photos/1612/1306952102/large.jpg?1306952102,theater_images/308.jpg,,2004,,Closed,2,Cinema Treasures,https://cinematreasures.org/theaters/308,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
285,Symphony Space/Leonard Nimoy Thalia Theatre,Thalia Theatre,"250 W. 95th Street, New York, NY 10025",Manhattan,40.7939345,-73.97221,https://photos.cinematreasures.org/production/photos/495202/1757681443/large.jpg?1757681443,theater_images/285.jpg,1931,,,Open (Showing movies),1,Cinema Treasures,https://cinematreasures.org/theaters/285,9/15/26,,,,,high,,,,,,,,,,,,,,
14084,Symphony Space/Peter Jay Sharp Theatre,Symphony Theatre,"2537 Broadway, New York, NY 10025",Manhattan,40.79397,-73.9724142,https://photos.cinematreasures.org/production/photos/36724/1330184786/large.jpg?1330184786,theater_images/14084.jpg,1918,,,Open (Showing movies),1,Cinema Treasures,https://cinematreasures.org/theaters/14084,9/15/26,,,,,high,,,,,,,,,,,,,,
51494,Syndicated Theater,,"40 Bogart Street, Brooklyn, NY 11206",Brooklyn,40.7049909,-73.9331037,https://photos.cinematreasures.org/production/photos/155527/1453317243/large.jpg?1453317243,theater_images/51494.jpg,2016,,,Open (Showing movies),1,Cinema Treasures,https://cinematreasures.org/theaters/51494,9/15/26,,,,,high,,,,,,,,,,,,,,
18057,Teatro Latino,"Pastime Theatre, Harlem 5th Avenue Theatre, Nile Theatre, Teatro San Jose, Teatro Borinquen, Teatro Variedades, Grant Theatre","1314 5th Avenue, New York, NY 10026",Manhattan,40.7973037,-73.9489714,https://photos.cinematreasures.org/production/photos/178473/1472550501/large.jpg?1472550501,theater_images/18057.jpg,1924,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/18057,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"1314 5TH AVE, NEW YORK, NY, 10026",40.79738333,-73.94894564,5th Avenue,highway,secondary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
10639,Teatro Santurce,"Mt. Morris Theatre, Teatro Campoamor, Teatro Cervantes, Radio Teatro Hispano, Teatro Hispano","1421 5th Avenue, New York, NY 10035",Manhattan,40.800762,-73.945946,https://photos.cinematreasures.org/production/photos/220307/1507313108/large.jpg?1507313108,theater_images/10639.jpg,1911,,,Open,1,Cinema Treasures,https://cinematreasures.org/theaters/10639,9/15/26,,,,,low,Opening year is an upper bound ('prior to/before 1911').,,,,,,,,,,,,,
3870,Terminal Theatre,,"47 4th Avenue, Brooklyn, NY 11217",Brooklyn,40.6828729,-73.9791086,https://photos.cinematreasures.org/production/photos/131315/1437613273/large.jpg?1437613273,theater_images/3870.jpg,1926,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3870,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"47 4TH AVE, BROOKLYN, NY, 11217",40.68277768,-73.97931962,4th Avenue,highway,primary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
7660,Terrace Theater,,"361 W. 23rd Street, New York, NY 10011",Manhattan,40.7461295,-74.0004413,https://photos.cinematreasures.org/production/photos/263507/1547124947/large.jpg?1547124947,theater_images/7660.jpg,1937,1960,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7660,9/15/26,,,,,high,,,,,,,,,,,,,,
54358,The Cinemas New York,iPic Fulton Market,"11 Fulton Street, New York, NY 10038",Manhattan,40.7067825,-74.0032893,https://photos.cinematreasures.org/production/photos/194027/1480806706/large.jpg?1480806706,theater_images/54358.jpg,2016,,,Open (Showing movies),8,Cinema Treasures,https://cinematreasures.org/theaters/54358,9/15/26,,,,,high,,,,,,,,,,,,,,
4698,Theatre 80 St. Marks,Theatre 80,"80 St. Marks Place, New York, NY 10003",Manhattan,40.7277184,-73.9856303,https://photos.cinematreasures.org/production/photos/21573/1313261321/large.JPG?1313261321,theater_images/4698.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/4698,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"80 SAINT MARKS PL, NEW YORK, NY, 10003",40.72772885,-73.98576814,William Barnacle Tavern,amenity,bar,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,"A nearby mapped venue matched part of the name, but review did not confirm it as the same historical theater; the theater is closed and its closing year remains unknown."
72664,Theatre Row Building,Emerging Cinema,"410 W. 42nd Street, New York, NY 10036",Manhattan,40.7583763,-73.9934141,,,1978,,2019,Open,5,Cinema Treasures,https://cinematreasures.org/theaters/72664,9/15/26,,,,,medium,Not stated on source page: image.,,,,,,,,,,,,,
21833,Theatre Unique,,"136 E. 14th Street, New York, NY 10003",Manhattan,40.7337067,-73.9882194,https://photos.cinematreasures.org/production/photos/193787/1480656177/large.jpg?1480656177,theater_images/21833.jpg,1926,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/21833,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"136 E 14TH ST, NEW YORK, NY, 10003",40.73358681,-73.98803599,East 14th Street,highway,residential,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
41484,Thompson's Moving Pictures Theatre,,"Boardwalk, Rockaway Beach, NY 11693",Queens,,,https://photos.cinematreasures.org/production/photos/73788/1369708116/large.jpg?1369708116,theater_images/41484.jpg,,unknown,,Closed,,Cinema Treasures,https://cinematreasures.org/theaters/41484,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year, coordinates. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",No_Match,,,,,,,,closed_unknown_date,low,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
20007,Throop Theater,,"963 Myrtle Avenue, Brooklyn, NY 11206",Brooklyn,40.6959805,-73.9441212,https://photos.cinematreasures.org/production/photos/264726/1549069599/large.jpg?1549069599,theater_images/20007.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/20007,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"963 MYRTLE AVE, BROOKLYN, NY, 11206",40.69595024,-73.94470877,Ivory Styles,shop,beauty,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
11712,Tiffany Theatre,"Chester Theatre, New Chester Theatre","357 Chester Street, Brooklyn, NY 11212",Brooklyn,40.6629276,-73.9101181,https://photos.cinematreasures.org/production/photos/125596/1432003017/large.jpg?1432003017,theater_images/11712.jpg,1923,1956,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/11712,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
18986,Tilden Airdrome,,"Nostrand Avenue, Brooklyn, NY 11226",Brooklyn,40.6485417,-73.9493292,https://photos.cinematreasures.org/production/photos/429713/1706441335/large.jpg?1706441335,theater_images/18986.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/18986,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",No_Match,,,,,Nostrand Avenue & Snyder Avenue,highway,bus_stop,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
3916,Tilyou Theatre,RKO Tilyou Theatre,"1607 Surf Avenue, Brooklyn, NY 11224",Brooklyn,40.575843,-73.984109,https://photos.cinematreasures.org/production/photos/137226/1443036335/large.jpg?1443036335,theater_images/3916.jpg,,1968,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3916,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
39527,Time Theatre,,"786 Courtlandt Avenue, Bronx, NY 10451",Bronx,40.8224381,-73.9167362,https://photos.cinematreasures.org/production/photos/52903/1345403161/large.jpg?1345403161,theater_images/39527.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/39527,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"786 COURTLANDT AVE, BRONX, NY, 10451",40.82249769,-73.91667696,790,building,yes,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
1034,Times Square Theatre,,"217 W. 42nd Street, New York, NY 10036",Manhattan,40.7565041,-73.9880182,https://photos.cinematreasures.org/production/photos/1580/1306948143/large.jpg?1306948143,theater_images/1034.jpg,1920,unknown,2011,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/1034,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"217 W 42ND ST, NEW YORK, NY, 10036",40.75629699,-73.98742238,West 42nd Street & 7th Avenue,highway,bus_stop,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
11302,Times Theatre,,"302 W. 42nd Street, New York, NY 10036",Manhattan,40.7572664,-73.9899336,https://photos.cinematreasures.org/production/photos/363015/1642675495/large.png?1642675495,theater_images/11302.png,1926,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/11302,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"302 W 42ND ST, NEW YORK, NY, 10036",40.75758342,-73.9907863,NYC Airporter,highway,bus_stop,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,"A nearby mapped venue matched part of the name, but review did not confirm it as the same historical theater; the theater is closed and its closing year remains unknown."
